aco_num,aco_name,qualscore,qualperfshare,n_ab,n_ben_age_0_64,n_ben_age_65_74,n_ben_age_75_84,n_ben_age_85plus,n_ben_female,n_ben_male,n_ben_race_white,n_ben_race_black,n_ben_race_asian,n_ben_race_hisp,n_ben_race_native,n_ben_race_other,readm_rate_1000,prov_rate_1000,p_em_total,p_em_pcp_vis,p_em_sp_vis,p_nurse_vis,p_fqhc_rhc_vis,n_cah,n_fqhc,n_rhc,n_eta,n_fac_other,n_pcp,n_spec,n_np,n_pa,n_cns,py,aco_state,per_capita_exp_total_py,aim,met_qps,aco1,aco2,aco3,aco4,aco5,aco6,aco7,aco34,aco8,aco35,aco36,aco37,aco38,aco11,aco13,aco14,aco15,aco16,aco17,aco18,aco19,aco20,aco42,aco40,dm_comp,aco27,aco41,aco28,aco30,aco44,aco43,aco12
A29332,Physician Collaborative of Kansas City LLC,-1.0,50.0,14723,2039,6816,4073,1795,8730,5993,12854,1541,80.0,33.0,8.0,207,159.2867756,767.3105498,8957.289928,3986.366166,3901.919866,1050.987757,18.01613801,0,0,0,0,0,78,51,26,0,0,2014,"Missouri,  Kansas",8275.0,-1.0,-1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A26254,"Central US ACO, LLC",-1.0,50.0,5164,1147,2027,1186,804,2923,2241,4787,280,12.0,19.0,6.0,60,167.0047329,718.7288709,10477.72652,4018.317115,3039.698306,1632.984276,1786.726826,2,0,5,0,6,28,29,15,0,0,2014,"Missouri,  Texas,  Colorado,  Arkansas",11118.0,-1.0,-1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A80460,"Foothill Accountable Care Medical Group, Inc.",-1.0,50.0,7438,1426,2966,1967,1079,4251,3187,5545,517,471.0,525.0,8.0,372,181.8992421,778.4217566,11678.44449,5435.082584,5860.199317,373.2664297,9.896160011,0,0,0,0,0,88,85,7,0,0,2014,California,14636.0,-1.0,-1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A39151,"MD Valuecare, LLC",-1.0,50.0,13674,1461,6812,3824,1577,8189,5485,11340,1972,83.0,14.0,5.0,260,130.8379121,760.989011,9120.898736,4077.640818,4663.616789,374.0989234,5.542206272,0,0,0,0,0,49,6,0,0,0,2014,Virginia,7888.0,-1.0,-1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A12732,Buena Vida y Salud LLC,-1.0,50.0,5204,1169,1918,1482,635,2892,2312,4069,38,8.0,1018.0,1.0,70,179.1044776,750.339213,10709.49416,6217.09907,4159.46361,269.1196142,63.81186729,0,0,0,0,0,23,11,5,1,0,2014,Texas,11316.0,-1.0,-1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A82427,"Delmarva Health Network, LLC",-1.0,50.0,12952,1490,7047,3438,977,6990,5962,12184,513,45.0,13.0,2.0,195,135.7365376,769.9154428,9730.811046,3252.643855,5651.268062,822.5503568,4.348771472,0,3,0,0,2,52,54,27,2,2,2014,"Delaware,  Maryland",8127.0,-1.0,-1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A02094,"Health Choice Care, LLC",-1.0,50.0,17437,6299,5675,3585,1878,9827,7610,11749,2979,210.0,1994.0,18.0,487,185.5099216,724.9653899,10464.91259,2831.339908,4500.571553,635.8044547,2497.196669,0,155,0,0,0,264,282,163,2,0,2014,"Florida,  Rhode Island,  Missouri",9606.0,-1.0,-1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A89091,"Georgia Physicians for Accountable Care, LLC",-1.0,50.0,37513,7771,16025,9832,3885,21964,15549,29592,7450,67.0,50.0,19.0,335,164.9835346,746.1031833,10337.01876,4477.964017,5066.047375,777.5646931,15.44267399,0,0,0,0,0,156,122,62,2,0,2014,Georgia,9053.0,-1.0,-1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A02865,The MetroHealth System,-1.0,50.0,10774,5264,3152,1503,855,6180,4594,6133,3950,138.0,316.0,9.0,228,220.6375839,787.7516779,8983.75495,3602.71559,3514.167946,1855.136184,11.73522994,0,0,0,0,5,172,645,140,0,14,2014,Ohio,10278.0,-1.0,-1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A33172,"LHS Health Network, LLC",-1.0,50.0,22375,4933,9180,5613,2649,13293,9082,16927,4536,208.0,223.0,6.0,475,198.4334204,784.5953003,10427.30927,4516.875974,5201.977037,701.1635287,7.292728427,0,0,0,0,0,189,365,44,0,1,2014,"New Jersey,  Pennsylvania",11679.0,-1.0,-1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A34484,"Franciscan Select Health Network ACO, LLC",-1.0,50.0,15123,2920,5631,4189,2383,8600,6523,13715,1096,34.0,89.0,9.0,180,142.6332288,765.6739812,8482.811707,4063.541661,3541.683535,865.6125806,11.97393104,0,0,0,0,3,109,161,22,1,0,2014,"Michigan,  Indiana",9514.0,-1.0,-1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A58599,Medical Benefits Administration Inc,-1.0,50.0,14536,3479,6080,3419,1558,7965,6571,12719,408,630.0,345.0,67.0,367,206.5589819,793.4410181,9158.722846,4118.289096,3563.343846,526.8081789,950.2817251,0,0,5,0,3,96,79,39,1,0,2014,California,9662.0,-1.0,-1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A07886,"Rochester Regional Health System ACO, Inc.",-1.0,50.0,11844,4308,3415,2482,1639,6769,5075,9553,1493,102.0,395.0,13.0,288,189.3770857,807.0077864,9064.698119,3617.351453,3319.661789,2122.202724,5.482153993,0,0,0,0,7,253,478,165,2,0,2014,New York,9199.0,-1.0,-1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A10440,Arkansas Health Network LLC,-1.0,50.0,10976,2121,4698,2891,1266,6278,4698,8836,1947,47.0,31.0,6.0,109,191.2955466,675.4385965,8129.766307,3470.359588,3961.539067,677.0949721,20.77268078,0,0,0,0,2,79,178,49,0,0,2014,Arkansas,9122.0,-1.0,-1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A17931,"Emerald Physician Services, LLC.",-1.0,50.0,8303,870,3953,2578,902,4788,3515,8042,68,12.0,6.0,8.0,167,125.4658385,854.0372671,10605.46073,4758.986302,4748.322251,1089.20418,8.947997426,0,0,0,0,0,20,6,10,0,0,2014,Massachusetts,9534.0,-1.0,-1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A80878,"Tidewater Accountable Care Organization, LLC",-1.0,50.0,19230,1811,9618,5827,1974,11129,8101,15952,2680,160.0,34.0,9.0,395,142.0959147,789.1398122,10281.5983,4775.334456,4863.737043,639.8157172,2.711083547,0,0,0,0,0,78,60,6,0,0,2014,Virginia,7933.0,-1.0,-1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A07386,CHI Continuum LLC,-1.0,50.0,10206,2187,4507,2530,982,5837,4369,9188,782,83.0,42.0,9.0,102,162.1826449,805.2292535,9188.799528,3677.864331,4192.951282,1302.623268,15.36064676,0,0,0,0,3,126,128,50,0,0,2014,"North Carolina,  South Carolina",8935.0,-1.0,-1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A36039,Loudoun Medical Group ACO LLC,-1.0,50.0,9326,959,4739,2539,1089,5353,3973,7673,689,431.0,140.0,7.0,386,170.8090957,805.3939714,9392.242685,4335.177692,4594.048504,456.189611,6.82687808,0,0,0,0,0,55,92,35,0,0,2014,"Virginia,  West Virginia",7931.0,-1.0,-1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A27492,"Adirondacks ACO, LLC",-1.0,50.0,27412,6664,10124,7042,3582,14987,12425,26575,225,67.0,41.0,33.0,471,171.2016473,815.4140315,9103.432697,2663.9308,3561.947611,1196.615306,1680.93898,1,15,0,0,17,186,282,88,1,0,2014,New York,9167.0,-1.0,-1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A76825,Reliance ACO LLC,-1.0,50.0,14485,3598,5160,3654,2073,8288,6197,10929,2782,261.0,64.0,16.0,433,219.7821504,798.1377372,12104.30688,6513.115651,4615.686461,968.0848534,7.419914861,0,0,0,0,0,85,72,11,0,0,2014,Michigan,13039.0,-1.0,-1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A40650,"SJFI, LLC",-1.0,50.0,10013,1852,4140,2754,1267,5751,4262,8792,592,38.0,51.0,434.0,106,168.5998343,701.7398509,7747.763541,3857.072882,3074.479878,802.2893088,13.92147258,2,0,0,0,8,166,162,47,2,11,2014,"Oklahoma,  Kansas",8643.0,-1.0,-1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A16786,"Saint Vincent Shared Savings Program ACO, LLC",-1.0,50.0,7913,1676,2944,2164,1129,4502,3411,7562,219,14.0,30.0,3.0,85,156.2189055,779.1044776,7587.848826,3573.928316,3390.880115,612.892734,10.14766148,0,0,0,0,0,0,0,0,0,0,2014,"New York,  Pennsylvania",8522.0,-1.0,-1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
